time,ax1,ay1,az1,ax2,ay2,az2,ax3,ay3,az3,ax4,ay4,az4
348,-112,18052,875,875,875,875,875,875,875,875,875
300,-104,18108,875,875,875,875,875,875,875,875,875
440,-92,18016,875,875,875,875,875,875,875,875,875
368,-76,18096,875,875,875,875,875,875,875,875,875
428,-44,18000,875,875,875,875,875,875,875,875,875
428,-216,18080,875,875,875,875,875,875,875,875,875
420,-112,17980,875,875,875,875,875,875,875,875,875
320,-60,18068,875,875,875,875,875,875,875,875,875
348,-144,18020,875,875,875,875,875,875,875,875,875
320,-252,17944,875,875,875,875,875,875,875,875,875
336,-132,18172,875,875,875,875,875,875,875,875,875
352,-132,18128,875,875,875,875,875,875,875,875,875
420,-188,18184,875,875,875,875,875,875,875,875,875
352,-152,18080,875,875,875,875,875,875,875,875,875
312,-168,18012,875,875,875,875,875,875,875,875,875
396,-80,18000,875,875,875,875,875,875,875,875,875
324,-72,18000,875,875,875,875,875,875,875,875,875
452,-104,18148,875,875,875,875,875,875,875,875,875
292,-160,18136,875,875,875,875,875,875,875,875,875
352,-180,17996,875,875,875,875,875,875,875,875,875
360,-120,17852,875,875,875,875,875,875,875,875,875
264,-244,17956,875,875,875,875,875,875,875,875,875
356,-68,18068,875,875,875,875,875,875,875,875,875
348,-84,18116,875,875,875,875,875,875,875,875,875
392,-148,18096,875,875,875,875,875,875,875,875,875
408,-160,18092,875,875,875,875,875,875,875,875,875
472,-52,18160,875,875,875,875,875,875,875,875,875
276,-116,18132,875,875,875,875,875,875,875,875,875
340,-116,18048,875,875,875,875,875,875,875,875,875
404,-76,18080,875,875,875,875,875,875,875,875,875
408,-172,17912,875,875,875,875,875,875,875,875,875
340,-20,18024,875,875,875,875,875,875,875,875,875
392,-268,18120,875,875,875,875,875,875,875,875,875
324,-96,18188,875,875,875,875,875,875,875,875,875
388,-48,18048,875,875,875,875,875,875,875,875,875
468,-192,18012,875,875,875,875,875,875,875,875,875
276,-88,17984,875,875,875,875,875,875,875,875,875
348,-116,17948,875,875,875,875,875,875,875,875,875
356,-212,18112,875,875,875,875,875,875,875,875,875
360,-96,17940,875,875,875,875,875,875,875,875,875
432,-136,17984,875,875,875,875,875,875,875,875,875
384,-76,18012,875,875,875,875,875,875,875,875,875
292,-164,18148,875,875,875,875,875,875,875,875,875
460,-100,18172,875,875,875,875,875,875,875,875,875
388,-152,18040,875,875,875,875,875,875,875,875,875
380,-140,17972,875,875,875,875,875,875,875,875,875
292,-108,18080,875,875,875,875,875,875,875,875,875
244,4,17992,875,875,875,875,875,875,875,875,875
364,-176,18028,875,875,875,875,875,875,875,875,875
344,-4,18052,875,875,875,875,875,875,875,875,875
356,-124,18056,875,875,875,875,875,875,875,875,875
396,-160,18016,875,875,875,875,875,875,875,875,875
400,-156,18020,875,875,875,875,875,875,875,875,875
404,-200,18024,875,875,875,875,875,875,875,875,875
448,-208,18112,875,875,875,875,875,875,875,875,875
300,-64,17900,875,875,875,875,875,875,875,875,875
380,-88,18036,875,875,875,875,875,875,875,875,875
284,-184,18040,875,875,875,875,875,875,875,875,875
388,-64,18060,875,875,875,875,875,875,875,875,875
356,-96,18156,875,875,875,875,875,875,875,875,875
428,-72,18028,875,875,875,875,875,875,875,875,875
380,-140,17980,875,875,875,875,875,875,875,875,875
344,-156,18112,875,875,875,875,875,875,875,875,875
372,-144,18056,875,875,875,875,875,875,875,875,875
292,-124,17972,875,875,875,875,875,875,875,875,875
340,-88,17984,875,875,875,875,875,875,875,875,875
404,-124,18016,875,875,875,875,875,875,875,875,875
392,-140,17848,875,875,875,875,875,875,875,875,875
428,-120,18004,875,875,875,875,875,875,875,875,875
336,-76,18008,875,875,875,875,875,875,875,875,875
276,-128,18012,875,875,875,875,875,875,875,875,875
368,-160,18072,875,875,875,875,875,875,875,875,875
388,-112,17844,875,875,875,875,875,875,875,875,875
420,-136,18032,875,875,875,875,875,875,875,875,875
480,-84,17988,875,875,875,875,875,875,875,875,875
376,-112,18096,875,875,875,875,875,875,875,875,875
444,-224,18028,875,875,875,875,875,875,875,875,875
336,-128,18008,875,875,875,875,875,875,875,875,875
244,-84,18040,875,875,875,875,875,875,875,875,875
396,-28,18228,875,875,875,875,875,875,875,875,875
396,-140,18092,875,875,875,875,875,875,875,875,875
268,-140,18096,875,875,875,875,875,875,875,875,875
396,-100,18060,875,875,875,875,875,875,875,875,875
360,-120,18000,875,875,875,875,875,875,875,875,875
380,-92,18088,875,875,875,875,875,875,875,875,875
344,-152,18152,875,875,875,875,875,875,875,875,875
300,-72,18056,875,875,875,875,875,875,875,875,875
436,-40,18156,875,875,875,875,875,875,875,875,875
456,-160,17824,875,875,875,875,875,875,875,875,875
308,-148,18064,875,875,875,875,875,875,875,875,875
268,-88,18032,875,875,875,875,875,875,875,875,875
376,-152,18080,875,875,875,875,875,875,875,875,875
372,-88,17948,875,875,875,875,875,875,875,875,875
300,-112,18140,875,875,875,875,875,875,875,875,875
324,-108,17988,875,875,875,875,875,875,875,875,875
300,-76,18096,875,875,875,875,875,875,875,875,875
284,-124,18032,875,875,875,875,875,875,875,875,875
304,-156,18056,875,875,875,875,875,875,875,875,875
348,-144,18048,875,875,875,875,875,875,875,875,875
336,-140,18016,875,875,875,875,875,875,875,875,875
292,-136,18056,875,875,875,875,875,875,875,875,875
380,-48,18116,875,875,875,875,875,875,875,875,875
364,-160,18080,875,875,875,875,875,875,875,875,875
252,-180,18052,875,875,875,875,875,875,875,875,875
312,-168,17976,875,875,875,875,875,875,875,875,875
428,-168,17984,875,875,875,875,875,875,875,875,875
388,-160,18052,875,875,875,875,875,875,875,875,875
448,-152,18004,875,875,875,875,875,875,875,875,875
456,-76,18016,875,875,875,875,875,875,875,875,875
368,-108,18184,875,875,875,875,875,875,875,875,875
348,-84,18024,875,875,875,875,875,875,875,875,875
340,-108,18236,875,875,875,875,875,875,875,875,875
264,-124,18088,875,875,875,875,875,875,875,875,875
348,-100,18120,875,875,875,875,875,875,875,875,875
392,-144,18124,875,875,875,875,875,875,875,875,875
340,-152,17944,875,875,875,875,875,875,875,875,875
284,-120,18056,875,875,875,875,875,875,875,875,875
320,-124,18008,875,875,875,875,875,875,875,875,875
292,-52,18132,875,875,875,875,875,875,875,875,875
344,-164,18040,875,875,875,875,875,875,875,875,875
348,-140,18072,875,875,875,875,875,875,875,875,875
244,-108,18100,875,875,875,875,875,875,875,875,875
404,-120,18168,875,875,875,875,875,875,875,875,875
416,-84,17988,875,875,875,875,875,875,875,875,875
332,-176,18144,875,875,875,875,875,875,875,875,875
268,-144,18000,875,875,875,875,875,875,875,875,875
336,-96,18092,875,875,875,875,875,875,875,875,875
428,-56,18032,875,875,875,875,875,875,875,875,875
332,-48,18120,875,875,875,875,875,875,875,875,875
368,-132,18144,875,875,875,875,875,875,875,875,875
408,-184,18072,875,875,875,875,875,875,875,875,875
340,-160,17880,875,875,875,875,875,875,875,875,875
264,-148,18064,875,875,875,875,875,875,875,875,875
508,-128,18104,875,875,875,875,875,875,875,875,875
284,-192,18120,875,875,875,875,875,875,875,875,875
372,-76,18140,875,875,875,875,875,875,875,875,875
340,-152,18040,875,875,875,875,875,875,875,875,875
328,-96,18180,875,875,875,875,875,875,875,875,875
320,-100,18080,875,875,875,875,875,875,875,875,875
456,-116,17972,875,875,875,875,875,875,875,875,875
416,-184,18080,875,875,875,875,875,875,875,875,875
392,-80,17952,875,875,875,875,875,875,875,875,875
412,-208,18000,875,875,875,875,875,875,875,875,875
360,-88,18056,875,875,875,875,875,875,875,875,875
304,-100,18000,875,875,875,875,875,875,875,875,875
372,-168,18148,875,875,875,875,875,875,875,875,875
300,-148,18124,875,875,875,875,875,875,875,875,875
396,-64,18044,875,875,875,875,875,875,875,875,875
252,-104,18048,875,875,875,875,875,875,875,875,875
316,-144,17972,875,875,875,875,875,875,875,875,875
468,-152,18064,875,875,875,875,875,875,875,875,875
328,-76,18116,875,875,875,875,875,875,875,875,875
408,-104,18020,875,875,875,875,875,875,875,875,875
372,-4,17940,875,875,875,875,875,875,875,875,875
388,-136,18048,875,875,875,875,875,875,875,875,875
400,-196,18024,875,875,875,875,875,875,875,875,875
408,-156,18040,875,875,875,875,875,875,875,875,875
444,-92,18124,875,875,875,875,875,875,875,875,875
400,-176,18004,875,875,875,875,875,875,875,875,875
320,-80,18104,875,875,875,875,875,875,875,875,875
368,-132,18156,875,875,875,875,875,875,875,875,875
288,-208,18108,875,875,875,875,875,875,875,875,875
404,-116,17988,875,875,875,875,875,875,875,875,875
420,-116,17940,875,875,875,875,875,875,875,875,875
380,-128,18092,875,875,875,875,875,875,875,875,875
260,-164,18052,875,875,875,875,875,875,875,875,875
428,-136,17996,875,875,875,875,875,875,875,875,875
332,-156,18168,875,875,875,875,875,875,875,875,875
364,-104,18044,875,875,875,875,875,875,875,875,875
368,-120,18052,875,875,875,875,875,875,875,875,875
224,-144,18168,875,875,875,875,875,875,875,875,875
284,-36,18108,875,875,875,875,875,875,875,875,875
424,-136,17980,875,875,875,875,875,875,875,875,875
388,-112,18160,875,875,875,875,875,875,875,875,875
360,-196,18104,875,875,875,875,875,875,875,875,875
380,-208,18056,875,875,875,875,875,875,875,875,875
372,-156,18012,875,875,875,875,875,875,875,875,875
400,-56,17976,875,875,875,875,875,875,875,875,875
392,-56,18196,875,875,875,875,875,875,875,875,875
360,-120,18004,875,875,875,875,875,875,875,875,875
348,-136,18032,875,875,875,875,875,875,875,875,875
368,-144,18024,875,875,875,875,875,875,875,875,875
440,-136,18060,875,875,875,875,875,875,875,875,875
376,-12,17960,875,875,875,875,875,875,875,875,875
396,-48,18044,875,875,875,875,875,875,875,875,875
352,-156,18000,875,875,875,875,875,875,875,875,875
388,-64,18080,875,875,875,875,875,875,875,875,875
340,-168,17924,875,875,875,875,875,875,875,875,875
480,-72,18124,875,875,875,875,875,875,875,875,875
344,-20,18064,875,875,875,875,875,875,875,875,875
296,-80,18140,875,875,875,875,875,875,875,875,875
256,-92,17992,875,875,875,875,875,875,875,875,875
328,-236,18036,875,875,875,875,875,875,875,875,875
344,-76,18096,875,875,875,875,875,875,875,875,875
404,-92,17944,875,875,875,875,875,875,875,875,875
464,-188,17956,875,875,875,875,875,875,875,875,875
412,-192,18180,875,875,875,875,875,875,875,875,875
376,-128,17956,875,875,875,875,875,875,875,875,875
336,-160,18124,875,875,875,875,875,875,875,875,875
304,8,18060,875,875,875,875,875,875,875,875,875
428,-56,18044,875,875,875,875,875,875,875,875,875
360,-104,18000,875,875,875,875,875,875,875,875,875
396,-116,18072,875,875,875,875,875,875,875,875,875
360,-64,18000,875,875,875,875,875,875,875,875,875
420,-128,17976,875,875,875,875,875,875,875,875,875
312,-136,18060,875,875,875,875,875,875,875,875,875
316,-128,17984,875,875,875,875,875,875,875,875,875
432,-168,18060,875,875,875,875,875,875,875,875,875
384,-16,18004,875,875,875,875,875,875,875,875,875
284,-152,18028,875,875,875,875,875,875,875,875,875
388,-128,17996,875,875,875,875,875,875,875,875,875
336,-8,18004,875,875,875,875,875,875,875,875,875
364,-76,18112,875,875,875,875,875,875,875,875,875
360,-88,18016,875,875,875,875,875,875,875,875,875
276,-148,18144,875,875,875,875,875,875,875,875,875
336,-124,18140,875,875,875,875,875,875,875,875,875
396,-172,18112,875,875,875,875,875,875,875,875,875
288,-140,18128,875,875,875,875,875,875,875,875,875
408,-28,18004,875,875,875,875,875,875,875,875,875
368,-128,17956,875,875,875,875,875,875,875,875,875
320,-140,18108,875,875,875,875,875,875,875,875,875
228,-172,18084,875,875,875,875,875,875,875,875,875
400,-28,17960,875,875,875,875,875,875,875,875,875
320,-184,18176,875,875,875,875,875,875,875,875,875
364,-132,18180,875,875,875,875,875,875,875,875,875
316,4,17908,875,875,875,875,875,875,875,875,875
296,-172,18024,875,875,875,875,875,875,875,875,875
256,-144,18176,875,875,875,875,875,875,875,875,875
352,-148,18000,875,875,875,875,875,875,875,875,875
452,-136,18004,875,875,875,875,875,875,875,875,875
440,-92,18040,875,875,875,875,875,875,875,875,875
380,-144,18092,875,875,875,875,875,875,875,875,875
320,-124,18184,875,875,875,875,875,875,875,875,875
320,-152,18128,875,875,875,875,875,875,875,875,875
304,-80,17944,875,875,875,875,875,875,875,875,875
308,-32,18012,875,875,875,875,875,875,875,875,875
364,-96,17980,875,875,875,875,875,875,875,875,875
300,-88,18188,875,875,875,875,875,875,875,875,875
284,-164,18020,875,875,875,875,875,875,875,875,875
344,-60,17892,875,875,875,875,875,875,875,875,875
408,-160,18136,875,875,875,875,875,875,875,875,875
288,-72,18148,875,875,875,875,875,875,875,875,875
352,-240,18008,875,875,875,875,875,875,875,875,875
416,-172,18060,875,875,875,875,875,875,875,875,875
376,-148,18044,875,875,875,875,875,875,875,875,875
240,-4,17920,875,875,875,875,875,875,875,875,875
304,-176,18072,875,875,875,875,875,875,875,875,875
340,-128,18048,875,875,875,875,875,875,875,875,875
388,-64,18052,875,875,875,875,875,875,875,875,875
344,-48,17940,875,875,875,875,875,875,875,875,875
364,-108,18012,875,875,875,875,875,875,875,875,875
280,-104,17964,875,875,875,875,875,875,875,875,875
336,-208,18136,875,875,875,875,875,875,875,875,875
348,-140,18120,875,875,875,875,875,875,875,875,875
396,-120,18156,875,875,875,875,875,875,875,875,875
376,-100,18068,875,875,875,875,875,875,875,875,875
292,-208,18124,875,875,875,875,875,875,875,875,875
416,-56,18108,875,875,875,875,875,875,875,875,875
392,-24,18000,875,875,875,875,875,875,875,875,875
360,-144,18092,875,875,875,875,875,875,875,875,875
384,-96,17912,875,875,875,875,875,875,875,875,875
400,-160,18064,875,875,875,875,875,875,875,875,875
360,-76,18148,875,875,875,875,875,875,875,875,875
292,-180,18020,875,875,875,875,875,875,875,875,875
356,-108,17984,875,875,875,875,875,875,875,875,875
360,-96,17948,875,875,875,875,875,875,875,875,875
296,-56,18028,875,875,875,875,875,875,875,875,875
436,-108,18120,875,875,875,875,875,875,875,875,875
348,-48,18204,875,875,875,875,875,875,875,875,875
348,-40,17920,875,875,875,875,875,875,875,875,875
428,-168,18044,875,875,875,875,875,875,875,875,875
284,-200,18192,875,875,875,875,875,875,875,875,875
416,-200,18008,875,875,875,875,875,875,875,875,875
376,-184,18164,875,875,875,875,875,875,875,875,875
404,-160,18020,875,875,875,875,875,875,875,875,875
424,-104,18032,875,875,875,875,875,875,875,875,875
372,-96,18036,875,875,875,875,875,875,875,875,875
356,-96,18052,875,875,875,875,875,875,875,875,875
320,-128,18124,875,875,875,875,875,875,875,875,875
296,-240,18060,875,875,875,875,875,875,875,875,875
360,-144,17988,875,875,875,875,875,875,875,875,875
384,-256,18056,875,875,875,875,875,875,875,875,875
428,-60,17924,875,875,875,875,875,875,875,875,875
344,4,18140,875,875,875,875,875,875,875,875,875
368,-156,18184,875,875,875,875,875,875,875,875,875
392,-116,18044,875,875,875,875,875,875,875,875,875
396,-144,17944,875,875,875,875,875,875,875,875,875
396,-64,18120,875,875,875,875,875,875,875,875,875
384,-140,17940,875,875,875,875,875,875,875,875,875
336,-108,18024,875,875,875,875,875,875,875,875,875
288,-120,18028,875,875,875,875,875,875,875,875,875
228,-128,18000,875,875,875,875,875,875,875,875,875
364,-160,18112,875,875,875,875,875,875,875,875,875
344,-204,18028,875,875,875,875,875,875,875,875,875
316,-252,17952,875,875,875,875,875,875,875,875,875
292,-144,17984,875,875,875,875,875,875,875,875,875
328,-104,18008,875,875,875,875,875,875,875,875,875
392,12,17976,875,875,875,875,875,875,875,875,875
340,-144,17980,875,875,875,875,875,875,875,875,875
388,-88,18068,875,875,875,875,875,875,875,875,875
244,-184,18060,875,875,875,875,875,875,875,875,875
372,-172,18072,875,875,875,875,875,875,875,875,875
376,-80,18180,875,875,875,875,875,875,875,875,875
424,-108,17992,875,875,875,875,875,875,875,875,875
416,-188,18160,875,875,875,875,875,875,875,875,875
360,-132,17904,875,875,875,875,875,875,875,875,875
340,-108,18032,875,875,875,875,875,875,875,875,875
280,-196,18016,875,875,875,875,875,875,875,875,875
272,-232,18044,875,875,875,875,875,875,875,875,875
380,-112,18016,875,875,875,875,875,875,875,875,875
352,-76,18152,875,875,875,875,875,875,875,875,875
336,-88,18104,875,875,875,875,875,875,875,875,875
440,-140,18124,875,875,875,875,875,875,875,875,875
348,-184,17972,875,875,875,875,875,875,875,875,875
388,-124,18064,875,875,875,875,875,875,875,875,875
380,-64,17904,875,875,875,875,875,875,875,875,875
356,-100,18092,875,875,875,875,875,875,875,875,875
296,-192,18116,875,875,875,875,875,875,875,875,875
400,-144,18044,875,875,875,875,875,875,875,875,875
316,-100,18120,875,875,875,875,875,875,875,875,875
400,-96,17972,875,875,875,875,875,875,875,875,875
376,-160,18012,875,875,875,875,875,875,875,875,875
288,-80,18028,875,875,875,875,875,875,875,875,875
